label,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85
347.0,465.0,1711.5,582.67,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,292.14,1863.9,1100.4,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,664.35,1787.4,430.64,26.833,39.962,353.64,1834.4,781.54,14.318,21.378,56.045,608.65,1796.3,463.22,24.187,45.277,7.8102,868.23,1741.6,286.09,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,725.06,1593.2,283.22,56.036,44.777,55.073,343.13,1862.1,902.67,40.46
743.0,638.52,1688.2,436.84,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,878.82,1550.8,221.07,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,884.29,1459.9,189.26,26.833,39.962,631.14,1714.9,490.72,14.318,21.378,56.045,583.79,1696.2,503.08,24.187,45.277,7.8102,785.22,1689.4,317.16,43.186,121.43,61.814,297.57,1826.5,965.78,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,700.19,1729.7,399.79,40.46
747.0,353.62,1759.9,779.68,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,992.02,1674.1,235.08,101.21,138.65,57.585,44.147,24.597,58.31,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,397.47,1649.4,708.63,26.833,39.962,1070.4,1553.6,139.01,14.318,21.378,56.045,845.45,1740.5,359.92,24.187,45.277,7.8102,950.04,1608.7,165.06,43.186,121.43,61.814,313.25,1697.5,884.84,14.318,43.046,306.86,1648.0,1073.5,56.036,44.777,55.073,941.6,1594.7,253.86,40.46
4040.0,715.6,1945.7,590.27,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,374.13,1641.2,613.79,101.21,138.65,57.585,515.06,1809.8,672.18,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,841.19,1734.5,326.22,40.46
4044.0,906.8,1702.0,235.3,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,969.24,1678.1,187.18,101.21,138.65,57.585,435.95,1695.9,547.01,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,880.33,1333.8,117.48,56.036,44.777,55.073,721.17,1622.7,318.87,40.46
4440.0,418.77,1760.8,785.4,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,769.28,1485.5,211.62,101.21,138.65,57.585,604.67,1796.5,558.79,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,701.82,2014.8,539.06,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,164.92,1486.4,1014.4,40.46
4444.0,464.3,1919.9,588.73,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,425.4,1655.1,615.99,101.21,138.65,57.585,236.77,1712.8,863.95,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,148.49,1510.2,1134.2,14.318,43.046,170.07,1551.9,1189.9,56.036,44.777,55.073,854.31,1945.2,415.35,40.46
4042.0,150.15,1492.7,1014.4,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,467.69,1797.6,761.23,101.21,138.65,57.585,701.82,2014.8,539.06,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,523.08,1787.3,671.38,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,465.0,1711.5,582.67,40.46
4046.0,217.41,1638.4,937.5,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,298.32,1912.1,932.42,101.21,138.65,57.585,797.75,1580.5,222.77,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,684.76,1825.0,499.58,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,784.68,1709.2,447.89,56.036,44.777,55.073,672.86,1821.8,512.4,40.46
4442.0,945.33,1536.8,171.21,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,845.99,1549.4,208.73,101.21,138.65,57.585,233.57,1608.8,948.44,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,216.19,1345.9,759.6,43.186,121.43,61.814,983.7,1734.5,281.01,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,397.47,1649.4,708.63,40.46
4446.0,931.4,1918.6,335.93,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,661.25,1868.0,449.38,101.21,138.65,57.585,991.51,1770.9,290.17,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,707.02,1955.6,549.62,43.186,121.43,61.814,167.24,1724.5,1086.0,14.318,43.046,413.09,1520.8,594.53,56.036,44.777,55.073,425.33,1868.5,825.35,40.46
4240.0,1011.7,1524.6,167.29,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,608.67,1445.8,312.54,101.21,138.65,57.585,776.73,1590.2,281.6,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,965.27,1571.2,197.72,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,180.62,1695.2,924.71,40.46
4244.0,1079.2,1700.7,44.688,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,384.03,1841.2,744.59,101.21,138.65,57.585,428.53,1798.3,705.88,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,508.01,1786.4,637.25,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,675.04,1762.2,471.56,56.036,44.777,55.073,968.41,1592.8,150.21,40.46
4640.0,787.91,1594.2,308.46,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,576.68,1590.5,435.6,101.21,138.65,57.585,932.52,1747.6,227.72,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,1056.4,1789.1,212.02,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,541.78,1880.2,596.16,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,328.93,1683.1,718.24,40.46
4644.0,277.14,1649.8,943.45,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,302.0,1540.0,759.74,101.21,138.65,57.585,423.02,1873.8,742.0,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,294.98,1627.9,797.05,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,89.811,1435.5,965.75,14.318,43.046,741.7,1504.5,338.25,56.036,44.777,55.073,807.07,1445.2,167.36,40.46
4242.0,302.0,1540.0,759.74,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,636.67,1597.0,396.81,101.21,138.65,57.585,298.72,1632.0,809.96,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,963.77,1797.4,223.89,24.187,45.277,7.8102,883.24,1665.0,197.04,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,146.21,1534.4,1028.7,40.46
4246.0,256.09,1673.3,986.88,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,1106.7,1630.7,57.271,101.21,138.65,57.585,1013.5,1556.6,106.71,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,250.06,1668.5,975.14,24.187,45.277,7.8102,1094.0,1436.3,67.186,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,645.52,1751.8,408.54,56.036,44.777,55.073,941.6,1594.7,253.86,40.46
4642.0,777.16,1755.8,377.64,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,831.31,1569.0,91.837,101.21,138.65,57.585,106.07,1581.0,1066.6,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,411.69,1897.9,692.74,24.187,45.277,7.8102,1265.1,1592.3,113.72,43.186,121.43,61.814,462.25,1752.3,677.87,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,151.91,1601.2,891.46,40.46
4646.0,764.71,1485.2,177.54,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,1128.3,1678.4,123.0,101.21,138.65,57.585,696.71,1567.6,382.95,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,1263.0,1500.4,63.325,24.187,45.277,7.8102,622.99,1624.6,402.45,43.186,121.43,61.814,209.4,1570.5,938.6,14.318,43.046,1071.6,1623.9,166.21,56.036,44.777,55.073,636.67,1597.0,396.81,40.46
4041.0,212.61,1537.1,975.51,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,600.01,1681.1,523.04,101.21,138.65,57.585,175.11,1769.2,1231.2,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,829.01,1664.5,276.24,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,1120.7,1769.5,239.43,40.46
4045.0,414.98,1739.9,676.18,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,770.89,1824.1,313.01,101.21,138.65,57.585,1084.6,1557.6,88.685,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,222.87,1648.0,872.2,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,299.43,1555.8,787.77,56.036,44.777,55.073,888.13,1598.9,261.85,40.46
4441.0,700.19,1729.7,399.79,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,1025.1,1723.2,180.07,101.21,138.65,57.585,877.22,1666.3,316.59,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,776.73,1590.2,281.6,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,277.41,1551.0,792.71,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,932.52,1747.6,227.72,40.46
4445.0,600.31,1649.4,386.17,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,863.87,1822.8,428.53,101.21,138.65,57.585,835.88,1693.9,226.15,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,610.04,1793.0,616.2,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,378.49,1743.1,855.42,14.318,43.046,769.05,1784.5,397.59,56.036,44.777,55.073,452.43,1792.8,671.67,40.46
4043.0,168.08,1611.4,1064.9,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,376.65,1658.2,726.58,101.21,138.65,57.585,375.71,1629.5,682.95,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,761.8,1721.3,319.92,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,276.74,1759.4,1036.1,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,588.19,1918.3,645.78,40.46
4047.0,1039.7,1523.8,170.95,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,296.12,1691.7,1013.5,101.21,138.65,57.585,684.84,1800.1,443.33,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,413.15,1658.0,562.09,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,1158.2,1727.9,33.242,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,930.47,1602.8,114.98,56.036,44.777,55.073,779.63,1665.5,309.76,40.46
4443.0,1158.2,1727.9,33.242,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,313.34,1756.0,997.29,101.21,138.65,57.585,216.06,1787.5,855.6,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,918.73,1611.1,193.21,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,265.65,1800.9,815.25,43.186,121.43,61.814,178.85,1602.2,851.61,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,960.15,1755.3,250.8,40.46
4447.0,982.29,1616.1,232.13,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,945.33,1536.8,171.21,101.21,138.65,57.585,884.2,1678.8,308.19,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,172.54,1753.5,1071.6,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,521.43,1680.6,506.63,43.186,121.43,61.814,175.87,1526.1,1083.0,14.318,43.046,139.62,1558.6,1232.6,56.036,44.777,55.073,241.13,1404.3,663.46,40.46
4241.0,264.01,1743.2,886.0,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,820.93,1768.4,299.3,101.21,138.65,57.585,696.71,1567.6,382.95,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,361.49,1550.9,714.29,14.318,21.378,56.045,678.89,1799.6,346.26,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,245.42,1675.9,762.77,40.46
4245.0,838.54,1651.1,317.19,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,286.3,1767.3,930.92,101.21,138.65,57.585,523.08,1787.3,671.38,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,723.99,1534.0,294.36,14.318,21.378,56.045,262.08,1632.5,1070.0,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,631.14,1714.9,490.72,56.036,44.777,55.073,242.54,1746.7,1132.1,40.46
4641.0,884.5,1857.4,360.49,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,315.96,1841.7,860.28,101.21,138.65,57.585,211.4,1569.5,1026.4,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,696.71,1567.6,382.95,14.318,21.378,56.045,840.22,1763.9,285.73,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,951.21,1744.8,279.89,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,951.21,1744.8,279.89,40.46
4645.0,402.3,1714.2,765.57,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,941.43,1655.8,328.69,101.21,138.65,57.585,949.0,1697.0,189.07,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,779.56,1754.5,290.39,14.318,21.378,56.045,209.4,1570.5,938.6,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,365.86,1678.0,834.03,14.318,43.046,536.47,1824.2,591.31,56.036,44.777,55.073,252.4,1646.6,761.96,40.46
4243.0,129.45,1587.9,1054.2,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,1109.2,1780.8,252.04,101.21,138.65,57.585,265.71,1512.6,749.35,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,290.04,1685.9,737.14,14.318,21.378,56.045,1094.0,1436.3,67.186,24.187,45.277,7.8102,303.32,1521.9,799.49,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,877.6,1542.9,206.94,40.46
4247.0,509.65,1801.2,692.93,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,462.25,1752.3,677.87,101.21,138.65,57.585,122.19,1599.4,1145.8,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,149.62,1726.4,1212.6,14.318,21.378,56.045,529.72,1482.5,348.52,24.187,45.277,7.8102,1121.6,1728.4,97.745,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,285.87,1584.8,808.29,56.036,44.777,55.073,277.14,1649.8,943.45,40.46
4643.0,314.45,1576.9,725.29,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,185.7,1530.3,1156.6,101.21,138.65,57.585,141.03,1714.1,1101.6,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,209.46,1683.6,890.42,14.318,21.378,56.045,541.98,1438.9,439.93,24.187,45.277,7.8102,901.24,1823.5,259.86,43.186,121.43,61.814,982.29,1616.1,232.13,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,925.46,1716.3,207.04,40.46
4647.0,655.78,1616.7,357.84,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,1160.8,1732.8,163.49,101.21,138.65,57.585,982.29,1616.1,232.13,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,36.401,25.0,65.215,26.833,39.962,1033.1,1600.3,99.624,14.318,21.378,56.045,671.85,1567.7,372.53,24.187,45.277,7.8102,924.39,1855.7,361.71,43.186,121.43,61.814,352.8,1865.5,880.04,14.318,43.046,208.59,1583.2,1125.0,56.036,44.777,55.073,297.57,1826.5,965.78,40.46
4140.0,186.01,1532.0,922.22,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,1227.7,1572.0,117.03,101.21,138.65,57.585,164.25,1677.5,1116.6,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,427.52,1762.7,653.83,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,1052.0,1625.4,181.04,40.46
4144.0,313.34,1756.0,997.29,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,250.84,1759.6,890.2,101.21,138.65,57.585,1056.4,1789.1,212.02,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,817.48,1428.0,220.29,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,46.84,30.48,14.036,14.318,43.046,200.45,1361.2,811.17,56.036,44.777,55.073,190.22,1616.4,970.95,40.46
4540.0,410.56,1890.0,713.06,53.413,25.495,21.954,13.892,64.661,19.026,31.257,83.006,50.16,53.852,14.765,45.88,42.45,77.936,21.26,99.73,77.782,16.031,43.046,41.11,13.892,36.056,76.105,49.204,38.053,23.324,79.025,1497.5,1022.7,101.21,138.65,57.585,237.36,1593.6,1009.3,28.231,38.949,35.609,29.411,80.062,30.887,18.385,70.434,80.709,890.98,1833.9,350.14,26.833,39.962,23.431,99.298,40.497,14.318,21.378,56.045,22.672,25.495,54.129,24.187,45.277,7.8102,57.628,22.672,34.015,43.186,121.43,61.814,880.57,1543.6,197.21,14.318,43.046,74.673,158.62,37.656,56.036,44.777,55.073,1083.6,1853.6,231.19,40.46
